1.89946496487,1.82065224648,3
2.35493206978,1.80702447891,3
2.37353444099,-1.25537264347,3
1.93980276585,-1.26036894321,3
7.57460927963,1.35384106636,1
10.1907043457,0.720527648926,1
7.3006567955,-1.74329352379,2
9.70392036438,-2.45700383186,2
11.7741413116,-3.55705332756,2
0.759390771389,1.83657336235,1
3.68440675735,1.67255520821,1
3.77945590019,-1.29180312157,2
0.976362705231,-1.35765850544,2
12.7822761536,-0.214230000973,1
14.9207763672,-1.87522494793,1
13.710858345,-5.30904340744,2
16.8414459229,-3.85170841217,1
15.1728982925,-6.76387739182,2
18.4736766815,-6.07672309875,1
16.095413208,-8.40773582458,2
19.3171710968,-8.8584022522,1
19.9791240692,-11.9651613235,1
16.5719394684,-11.0507659912,2
16.9097080231,-17.6101856232,2
19.957359314,-16.0087718964,1
22.9929466248,-7.01586341858,0
16.9561901093,-15.205291748,2
19.8138160706,-19.6725940704,1
19.681388855,-23.6678276062,1
23.0522441864,-11.2654619217,0
16.7892417908,-20.1634883881,2
16.7076644897,-23.9730529785,2
11.6074199677,-22.6567783356,2
20.5518112183,-28.0751171112,1
23.066450119,-16.1309165955,0
16.8400650024,-27.7213459015,2
11.0210790634,-25.2428646088,2
17.9004116058,-32.8040122986,2
21.7513713837,-30.9257888794,1
22.4422988892,-33.3406829834,1
18.3208179474,-34.3047637939,2
22.6861858368,-35.3989944458,1
21.9825649261,-34.7081489563,1
17.093214035,-30.395357132,2
17.6019248962,-35.9415512085,2
22.7430038452,-22.4316101074,0
22.5572414398,-22.9691696167,0
22.8805198669,-24.6264305115,0
16.096780777,-36.9510650635,2
14.4091005325,-37.3802032471,2
13.1229944229,-37.3540458679,2
21.5801372528,-37.0432701111,1
20.3810558319,-39.2465438843,1
23.6497421265,-29.2276973724,0
18.2590465546,-40.5398139954,1
16.2286109924,-40.8684959412,1
14.1215610504,-41.0830078125,1
11.5853309631,-40.5129585266,1
9.57357978821,-39.4350700378,1
7.63354492188,-37.5489807129,1
10.5402288437,-36.0836486816,2
6.25843000412,-35.0798416138,1
9.09438991547,-33.7073287964,2
4.98554468155,-31.7606868744,1
8.51200580597,-30.704252243,2
5.08907175064,-28.9452667236,1
4.67716169357,-39.4801216125,0
6.08326768875,-26.5015678406,1
3.6634144783,-37.6115188599,0
4.10992288589,-37.0198440552,0
9.44186496735,-27.5895328522,2
7.36909246445,-24.0424575806,1
7.94635486603,-21.9802856445,1
-1.50037813187,-18.7112598419,2
-0.138178616762,-22.4067897797,1
0.604078650475,-16.44181633,2
5.62434864044,-14.8573207855,2
1.6151932478,-20.5059642792,1
2.86891222,-18.7830619812,1
5.00141429901,-18.384601593,1
7.09840917587,-19.1795692444,1
10.4655323029,-19.4330558777,2
8.29889965057,-16.3992538452,2
2.95549726486,-14.9850435257,2
-3.13481593132,-20.5951347351,2
-5.37534236908,-21.6020526886,2
-3.01944684982,-24.1544303894,1
-9.12283039093,-24.0817508698,1
-5.91220998764,-25.0600090027,1
-11.5656433105,-17.8217868805,2
-8.98841190338,-27.8676662445,1
-8.70582580566,-21.0598392487,2
-12.5769958496,-22.4465084076,1
-14.3912906647,-20.4501609802,1
-15.8838758469,-18.4815292358,1
-17.9971942902,-16.7586307526,1
-20.2569522858,-16.3198204041,1
-14.2106513977,-15.0912380219,2
-14.755487442,-25.3257350922,0
-17.2616500854,-13.1669282913,2
-16.9292621613,-21.5818557739,0
-13.7788763046,-9.99460124969,2
-16.4988288879,-9.39416980743,2
-24.4790897369,-17.3123779297,1
-25.9792289734,-11.2473754883,2
-23.8773498535,-13.1185779572,2
-21.1667480469,-12.7333889008,2
-19.4604492188,-8.52764415741,2
-22.3234653473,-7.73011445999,2
-27.710100174,-18.257686615,1
-27.4944572449,-14.172077179,2
-24.8952388763,-6.96226787567,2
-31.246088028,-18.6404724121,1
-30.5502243042,-15.2136220932,2
-25.4818973541,-18.9716415405,0
-34.5249176025,-18.678604126,1
-38.6415214539,-19.6674156189,1
-33.2329673767,-19.4151573181,1
-26.4759693146,-20.642326355,0
-33.6266174316,-15.1087265015,2
-28.5743408203,-21.6572055817,0
-37.3127861023,-17.5578422546,1
-35.8249359131,-13.5852861404,2
-36.4264564514,-11.06067276,2
-39.6875648499,-14.6105070114,1
-40.1691093445,-11.5902366638,1
-39.6049728394,-8.79287528992,1
-37.1926307678,-19.285068512,0
-38.2746391296,-5.58244848251,1
-36.1928863525,-8.25882720947,2
-36.228679657,-3.46391773224,1
-33.5325737,-6.1071562767,2
-39.7619781494,-8.51455402374,1
-30.5833587646,-5.45641708374,2
-32.3610076904,-0.29388037324,1
-33.4535865784,-2.06042766571,1
-30.2340621948,-1.85828387737,1
-26.8398189545,-2.76620101929,1
-27.3399600983,-6.08973312378,2
-23.8683719635,-3.88838768005,1
-25.1146392822,-7.01110887527,2
-21.1420021057,-5.05483436584,1
-18.0853786469,-6.00517988205,1
-15.4340467453,-6.46025180817,1
-23.5280761719,0.509827494621,0
-13.749458313,-5.62998867035,1
-12.4781122208,-4.2112622261,1
-17.5304279327,-13.3874826431,2
-9.89684295654,-6.82626390457,2
-10.9793949127,-1.9790199995,1
-10.9159975052,-9.25183868408,2
-8.52399253845,-4.49194717407,2
-6.49835395813,-2.50863933563,2
-3.9723033905,-1.37120318413,2
-8.6505689621,-0.224520340562,1
-6.55319976807,1.03778088093,1
-4.07399177551,1.65102005005,1
-1.49991297722,1.89362037182,1
-1.64583826065,-1.19969475269,2
-4.00246047974,5.28346395493,0
2.57836174965,2.06700372696,3
0.264426589012,5.60429763794,0
0.977238595486,2.21565032005,1
